order_id,date,time
AA14843,2015-09-05,18.37.38
14844,2015-09-05,18.48.10
_14845,2015-09-05,19.09.46
14846,2015-09-05,19.14.51
14847,2015-09-05,19.16.28
AA14848,2015-09-05,19.47.13
14849,2015-09-05,19.52.43
AA14850,2015-09-05,20.05.56
_14851,2015-09-05,20.08.52
_14852,2015-09-05,20.10.44
14853,2015-09-05,20.11.28
14854,2015-09-05,20.38.34
AA14855,2015-09-05,20.44.52
AA14856,2015-09-05,20.46.16
14857,2015-09-05,21.08.17
AA14858,2015-09-05,21.16.22
14859,2015-09-05,21.30.11
AA14860,2015-09-05,21.51.05
14861,2015-09-05,21.51.25
AA14862,2015-09-05,21.52.48
14863,2015-09-05,22.22.24
14864,2015-09-05,22.27.53
14865,2015-09-06,11.51.21
14866,2015-09-06,12.07.54
_14867,2015-09-06,12.17.57
14868,2015-09-06,12.30.22
14869,2015-09-06,12.37.35
14870,2015-09-06,12.53.39
14871,2015-09-06,13.04.40
14872,2015-09-06,14.03.33
AA14873,2015-09-06,14.31.56
AA14874,2015-09-06,14.32.12
AA14875,2015-09-06,14.51.40
14876,2015-09-06,14.57.04
14877,2015-09-06,15.18.22
14878,2015-09-06,15.30.00
AA14879,2015-09-06,15.56.48
14880,2015-09-06,16.27.40
AA14881,2015-09-06,16.31.04
14882,2015-09-06,16.43.51
14883,2015-09-06,17.24.24
14884,2015-09-06,17.24.28
14885,2015-09-06,17.24.36
14886,2015-09-06,17.28.59
_14887,2015-09-06,17.31.00
14888,2015-09-06,17.34.13
14889,2015-09-06,17.47.35
_14890,2015-09-06,17.48.54
14891,2015-09-06,17.51.42
14892,2015-09-06,17.52.54
14893,2015-09-06,17.55.52
14894,2015-09-06,18.04.45
14895,2015-09-06,18.20.12
14896,2015-09-06,18.22.21
14897,2015-09-06,18.34.43
14898,2015-09-06,18.42.40
14899,2015-09-06,18.43.21
14900,2015-09-06,18.44.07
14901,2015-09-06,19.00.20
14902,2015-09-06,19.02.15
AA14903,2015-09-06,19.27.25
14904,2015-09-06,19.28.10
_14905,2015-09-06,19.35.48
14906,2015-09-06,19.47.39
14907,2015-09-06,19.50.05
14908,2015-09-06,20.45.13
14909,2015-09-06,21.09.26
AA14910,2015-09-06,21.25.41
14911,2015-09-06,21.50.56
AA14912,2015-09-07,11.20.50
AA14913,2015-09-07,11.47.08
AA14914,2015-09-07,11.56.51
AA14915,2015-09-07,11.57.29
14916,2015-09-07,12.00.31
14917,2015-09-07,12.02.44
14918,2015-09-07,12.04.16
AA14919,2015-09-07,12.25.20
AA14920,2015-09-07,12.27.44
AA14921,2015-09-07,12.28.38
_14922,2015-09-07,12.40.45
_14923,2015-09-07,12.41.12
_14924,2015-09-07,12.47.24
AA14925,2015-09-07,12.59.03
AA14926,2015-09-07,13.08.31
14927,2015-09-07,13.11.44
14928,2015-09-07,13.15.10
AA14929,2015-09-07,13.20.17
AA14930,2015-09-07,13.24.51
AA14931,2015-09-07,13.36.36
14932,2015-09-07,13.40.40
AA14933,2015-09-07,13.41.10
AA14934,2015-09-07,13.58.24
14935,2015-09-07,14.01.05
AA14936,2015-09-07,14.07.33
14937,2015-09-07,14.47.30
14938,2015-09-07,14.56.16
14939,2015-09-07,15.00.05
_14940,2015-09-07,15.11.29
14941,2015-09-07,16.08.30
AA14942,2015-09-07,16.24.34
AA14943,2015-09-07,16.33.41
AA14944,2015-09-07,17.02.55
14945,2015-09-07,17.04.17
14946,2015-09-07,17.06.04
_14947,2015-09-07,17.07.58
_14948,2015-09-07,17.21.35
_14949,2015-09-07,17.36.26
AA14950,2015-09-07,17.36.33
14951,2015-09-07,17.55.24
AA14952,2015-09-07,17.59.46
14953,2015-09-07,18.03.16
14954,2015-09-07,18.11.31
14955,2015-09-07,18.21.16
_14956,2015-09-07,18.21.42
_14957,2015-09-07,18.26.16
14958,2015-09-07,18.35.05
AA14959,2015-09-07,18.47.22
AA14960,2015-09-07,19.04.12
AA14961,2015-09-07,19.06.08
_14962,2015-09-07,19.41.50
AA14963,2015-09-07,19.54.34
14964,2015-09-07,19.59.49
_14965,2015-09-07,20.24.09
AA14966,2015-09-07,20.28.06
14967,2015-09-07,21.00.20
AA14968,2015-09-07,21.23.51
AA14969,2015-09-07,21.56.22
14970,2015-09-07,21.59.38
14971,2015-09-07,23.01.45
_14972,2015-09-08,11.46.28
14973,2015-09-08,11.47.21
14974,2015-09-08,12.04.53
_14975,2015-09-08,12.12.00
_14976,2015-09-08,12.14.45
14977,2015-09-08,12.20.36
AA14978,2015-09-08,12.22.39
14979,2015-09-08,12.28.27
_14980,2015-09-08,12.33.25
14981,2015-09-08,12.36.59
14982,2015-09-08,12.40.00
14983,2015-09-08,12.42.07
14984,2015-09-08,12.42.22
AA14985,2015-09-08,13.12.26
14986,2015-09-08,13.23.45
AA14987,2015-09-08,13.34.59
_14988,2015-09-08,13.53.35
_14989,2015-09-08,13.55.33
_14990,2015-09-08,14.08.00
AA14991,2015-09-08,14.44.06
_14992,2015-09-08,14.47.36
14993,2015-09-08,14.49.17
AA14994,2015-09-08,14.54.22
AA14995,2015-09-08,14.55.40
AA14996,2015-09-08,14.58.27
14997,2015-09-08,15.01.35
14998,2015-09-08,15.19.27
AA14999,2015-09-08,15.32.33
15000,2015-09-08,15.51.22
AA15001,2015-09-08,15.54.17
15002,2015-09-08,16.00.08
_15003,2015-09-08,16.05.27
_15004,2015-09-08,16.05.34
AA15005,2015-09-08,16.48.59
AA15006,2015-09-08,17.07.13
15007,2015-09-08,17.11.12
_15008,2015-09-08,17.22.00
_15009,2015-09-08,17.27.14
15010,2015-09-08,18.09.15
AA15011,2015-09-08,18.10.33
15012,2015-09-08,18.15.12
15013,2015-09-08,18.31.05
15014,2015-09-08,18.34.01
15015,2015-09-08,18.40.50
_15016,2015-09-08,18.49.37
_15017,2015-09-08,18.53.49
AA15018,2015-09-08,19.07.57
15019,2015-09-08,19.08.13
15020,2015-09-08,19.13.20
15021,2015-09-08,19.17.45
_15022,2015-09-08,19.31.19
AA15023,2015-09-08,19.34.19
15024,2015-09-08,19.36.24
15025,2015-09-08,19.41.09
AA15026,2015-09-08,19.49.53
_15027,2015-09-08,20.01.51
AA15028,2015-09-08,21.11.07
15029,2015-09-08,21.22.35
AA15030,2015-09-08,21.32.29
15031,2015-09-08,22.03.46
AA15032,2015-09-08,22.16.29
AA15033,2015-09-09,11.22.21
AA15034,2015-09-09,11.30.43
AA15035,2015-09-09,11.33.40
15036,2015-09-09,11.39.32
15037,2015-09-09,11.42.46
AA15038,2015-09-09,11.43.39
_15039,2015-09-09,12.27.17
AA15040,2015-09-09,12.28.29
AA15041,2015-09-09,12.30.49
15042,2015-09-09,12.36.23
15043,2015-09-09,12.39.14
15044,2015-09-09,13.04.03
_15045,2015-09-09,13.11.07
15046,2015-09-09,13.29.29
AA15047,2015-09-09,13.50.55
AA15048,2015-09-09,13.53.27
_15049,2015-09-09,13.54.31
15050,2015-09-09,14.03.48
15051,2015-09-09,14.06.14
15052,2015-09-09,14.10.40
15053,2015-09-09,14.36.09
15054,2015-09-09,15.13.21
15055,2015-09-09,15.24.59
15056,2015-09-09,15.34.31
15057,2015-09-09,15.35.32
15058,2015-09-09,16.19.57
15059,2015-09-09,16.22.59
_15060,2015-09-09,16.30.24
15061,2015-09-09,16.49.44
15062,2015-09-09,16.53.32
_15063,2015-09-09,16.55.37
15064,2015-09-09,16.55.44
15065,2015-09-09,17.04.55
15066,2015-09-09,17.10.20
15067,2015-09-09,17.14.00
15068,2015-09-09,17.17.24
15069,2015-09-09,17.28.00
AA15070,2015-09-09,17.30.17
15071,2015-09-09,17.35.19
15072,2015-09-09,17.41.59
15073,2015-09-09,17.50.55
15074,2015-09-09,18.06.26
AA15075,2015-09-09,18.12.54
15076,2015-09-09,18.13.34
15077,2015-09-09,18.17.18
AA15078,2015-09-09,18.28.38
15079,2015-09-09,18.37.28
AA15080,2015-09-09,18.39.13
15081,2015-09-09,18.43.40
15082,2015-09-09,18.45.31
15083,2015-09-09,19.55.52
15084,2015-09-09,20.00.05
15085,2015-09-09,20.30.05
15086,2015-09-09,20.46.28
15087,2015-09-09,21.07.17
15088,2015-09-09,21.22.44
15089,2015-09-09,21.24.07
AA15090,2015-09-09,21.30.59
_15091,2015-09-09,22.01.36
AA15092,2015-09-10,10.25.19
AA15093,2015-09-10,11.20.26
AA15094,2015-09-10,11.27.00
_15095,2015-09-10,11.30.24
AA15096,2015-09-10,11.44.02
15097,2015-09-10,11.50.16
15098,2015-09-10,11.57.45
AA15099,2015-09-10,12.18.48
15100,2015-09-10,12.32.36
15101,2015-09-10,12.48.41
AA15102,2015-09-10,12.51.27
AA15103,2015-09-10,12.52.14
_15104,2015-09-10,12.53.19
AA15105,2015-09-10,12.58.05
_15106,2015-09-10,12.58.11
AA15107,2015-09-10,13.02.24
15108,2015-09-10,13.13.18
15109,2015-09-10,13.20.16
AA15110,2015-09-10,13.35.54
_15111,2015-09-10,13.38.01
AA15112,2015-09-10,13.49.16
15113,2015-09-10,13.52.03
AA15114,2015-09-10,13.54.34
15115,2015-09-10,13.54.53
_15116,2015-09-10,14.27.00
15117,2015-09-10,14.29.44
AA15118,2015-09-10,14.39.05
15119,2015-09-10,14.59.48
15120,2015-09-10,15.09.40
15121,2015-09-10,15.37.20
15122,2015-09-10,15.37.43
15123,2015-09-10,16.00.31
AA15124,2015-09-10,16.07.14
15125,2015-09-10,16.22.38
_15126,2015-09-10,16.34.32
AA15127,2015-09-10,16.39.46
15128,2015-09-10,16.42.30
15129,2015-09-10,16.49.41
15130,2015-09-10,16.52.49
15131,2015-09-10,16.57.25
15132,2015-09-10,16.57.31
AA15133,2015-09-10,17.25.12
15134,2015-09-10,17.25.41
15135,2015-09-10,17.48.22
AA15136,2015-09-10,17.49.14
_15137,2015-09-10,17.59.35
15138,2015-09-10,18.11.42
15139,2015-09-10,18.21.50
_15140,2015-09-10,18.23.11
15141,2015-09-10,18.34.31
15142,2015-09-10,19.24.57
15143,2015-09-10,19.27.36
AA15144,2015-09-10,19.45.13
AA15145,2015-09-10,19.46.17
15146,2015-09-10,19.46.39
15147,2015-09-10,19.54.37
15148,2015-09-10,19.57.57
15149,2015-09-10,20.06.16
15150,2015-09-10,20.56.21
_15151,2015-09-10,21.04.48
15152,2015-09-10,21.34.42
15153,2015-09-10,21.53.10
15154,2015-09-11,11.31.10
15155,2015-09-11,11.36.15
AA15156,2015-09-11,11.55.41
15157,2015-09-11,12.03.06
AA15158,2015-09-11,12.13.07
15159,2015-09-11,12.21.13
AA15160,2015-09-11,12.31.44
_15161,2015-09-11,12.36.47
_15162,2015-09-11,13.01.40
AA15163,2015-09-11,13.05.03
AA15164,2015-09-11,13.06.54
15165,2015-09-11,13.09.56
AA15166,2015-09-11,13.15.14
15167,2015-09-11,13.15.43
15168,2015-09-11,13.45.56
AA15169,2015-09-11,13.46.11
15170,2015-09-11,13.54.07
AA15171,2015-09-11,14.00.05
AA15172,2015-09-11,14.07.48
AA15173,2015-09-11,14.10.01
AA15174,2015-09-11,14.11.00
15175,2015-09-11,14.14.32
AA15176,2015-09-11,14.15.30
AA15177,2015-09-11,14.21.58
15178,2015-09-11,14.31.32
15179,2015-09-11,14.32.31
AA15180,2015-09-11,15.11.12
AA15181,2015-09-11,15.22.58
15182,2015-09-11,15.28.03
AA15183,2015-09-11,15.28.16
_15184,2015-09-11,15.44.24
AA15185,2015-09-11,15.46.21
AA15186,2015-09-11,16.07.28
15187,2015-09-11,16.24.36
15188,2015-09-11,16.28.53
AA15189,2015-09-11,16.37.18
AA15190,2015-09-11,16.45.10
AA15191,2015-09-11,17.06.25
AA15192,2015-09-11,17.07.53
AA15193,2015-09-11,17.16.54
15194,2015-09-11,17.17.56
AA15195,2015-09-11,17.22.29
15196,2015-09-11,17.23.44
AA15197,2015-09-11,17.39.14
15198,2015-09-11,17.39.36
_15199,2015-09-11,17.40.48
15200,2015-09-11,17.48.23
15201,2015-09-11,17.49.16
15202,2015-09-11,17.53.07
_15203,2015-09-11,17.53.09
AA15204,2015-09-11,17.53.36
15205,2015-09-11,17.59.40
_15206,2015-09-11,18.01.33
15207,2015-09-11,18.23.40
AA15208,2015-09-11,18.42.32
AA15209,2015-09-11,18.50.26
AA15210,2015-09-11,18.55.40
AA15211,2015-09-11,18.58.23
15212,2015-09-11,18.59.11
15213,2015-09-11,19.06.04
15214,2015-09-11,19.20.48
15215,2015-09-11,19.23.28
AA15216,2015-09-11,19.25.14
15217,2015-09-11,19.30.58
15218,2015-09-11,19.34.15
_15219,2015-09-11,20.03.38
15220,2015-09-11,20.06.37
15221,2015-09-11,20.13.33
15222,2015-09-11,20.13.38
15223,2015-09-11,21.04.49
_15224,2015-09-11,21.10.36
15225,2015-09-11,21.22.38
15226,2015-09-11,21.25.20
15227,2015-09-11,21.25.46
15228,2015-09-11,22.02.02
15229,2015-09-11,22.41.15
AA15230,2015-09-11,22.53.36
15231,2015-09-12,11.43.50
AA15232,2015-09-12,12.16.01
AA15233,2015-09-12,12.24.42
AA15234,2015-09-12,12.49.27
_15235,2015-09-12,13.04.23
AA15236,2015-09-12,13.08.47
AA15237,2015-09-12,13.14.58
15238,2015-09-12,13.16.30
15239,2015-09-12,13.18.01
15240,2015-09-12,13.26.23
_15241,2015-09-12,13.28.17
15242,2015-09-12,13.36.07
AA15243,2015-09-12,13.37.21
15244,2015-09-12,13.44.20
15245,2015-09-12,14.02.13
_15246,2015-09-12,14.15.29
AA15247,2015-09-12,14.34.55
15248,2015-09-12,14.49.17
15249,2015-09-12,15.21.44
15250,2015-09-12,15.41.17
AA15251,2015-09-12,15.43.16
AA15252,2015-09-12,15.45.46
15253,2015-09-12,16.13.10
AA15254,2015-09-12,16.16.46
AA15255,2015-09-12,16.42.30
_15256,2015-09-12,16.46.38
AA15257,2015-09-12,16.47.48
AA15258,2015-09-12,17.05.36
AA15259,2015-09-12,17.09.52
15260,2015-09-12,17.23.26
AA15261,2015-09-12,17.24.40
15262,2015-09-12,17.25.38
_15263,2015-09-12,17.37.11
15264,2015-09-12,17.41.37
AA15265,2015-09-12,17.47.59
15266,2015-09-12,17.49.17
AA15267,2015-09-12,17.51.08
15268,2015-09-12,17.56.07
AA15269,2015-09-12,18.28.44
AA15270,2015-09-12,18.29.09
15271,2015-09-12,18.31.53
15272,2015-09-12,18.37.31
AA15273,2015-09-12,18.42.06
15274,2015-09-12,18.43.39
AA15275,2015-09-12,18.43.45
15276,2015-09-12,18.44.03
15277,2015-09-12,18.53.07
15278,2015-09-12,19.25.56
AA15279,2015-09-12,19.28.00
AA15280,2015-09-12,19.29.12
15281,2015-09-12,19.35.21
AA15282,2015-09-12,19.43.43
15283,2015-09-12,19.49.50
AA15284,2015-09-12,19.50.59
_15285,2015-09-12,19.55.19
15286,2015-09-12,20.11.30
15287,2015-09-12,20.18.11
15288,2015-09-12,20.20.43
AA15289,2015-09-12,20.32.55
_15290,2015-09-12,21.06.56
15291,2015-09-12,21.08.36
AA15292,2015-09-12,21.19.36
AA15293,2015-09-12,21.26.43
15294,2015-09-12,21.41.25
15295,2015-09-12,21.57.17
15296,2015-09-12,22.26.16
15297,2015-09-12,22.28.22
15298,2015-09-13,12.11.43
15299,2015-09-13,12.12.17
15300,2015-09-13,12.23.40
_15301,2015-09-13,12.29.46
AA15302,2015-09-13,12.48.45
15303,2015-09-13,12.51.38
AA15304,2015-09-13,12.56.49
15305,2015-09-13,13.09.38
15306,2015-09-13,13.15.33
15307,2015-09-13,13.18.32
AA15308,2015-09-13,13.31.05
_15309,2015-09-13,13.34.25
AA15310,2015-09-13,13.39.49
15311,2015-09-13,14.19.58
15312,2015-09-13,14.28.51
15313,2015-09-13,14.40.16
15314,2015-09-13,14.45.58
15315,2015-09-13,15.09.43
AA15316,2015-09-13,15.42.33
15317,2015-09-13,16.05.09
AA15318,2015-09-13,16.18.22
AA15319,2015-09-13,16.37.43
AA15320,2015-09-13,16.41.03
AA15321,2015-09-13,16.51.12
_15322,2015-09-13,17.08.46
AA15323,2015-09-13,17.19.01
AA15324,2015-09-13,18.06.57
_15325,2015-09-13,18.22.07
15326,2015-09-13,18.30.49
15327,2015-09-13,18.35.59
AA15328,2015-09-13,18.37.07
AA15329,2015-09-13,18.43.01
_15330,2015-09-13,18.51.01
AA15331,2015-09-13,19.04.17
15332,2015-09-13,19.04.43
AA15333,2015-09-13,19.09.33
15334,2015-09-13,19.10.36
AA15335,2015-09-13,19.13.33
15336,2015-09-13,19.49.25
15337,2015-09-13,20.08.42
AA15338,2015-09-13,20.10.35
15339,2015-09-13,20.30.15
_15340,2015-09-13,20.37.53
15341,2015-09-13,20.39.51
15342,2015-09-13,21.19.39
AA15343,2015-09-13,21.19.52
15344,2015-09-13,21.33.53
AA15345,2015-09-13,22.08.13
_15346,2015-09-13,22.24.04
AA15347,2015-09-14,11.50.50
15348,2015-09-14,11.58.38
15349,2015-09-14,12.04.49
_15350,2015-09-14,12.05.06
15351,2015-09-14,12.08.36
15352,2015-09-14,12.24.07
_15353,2015-09-14,12.24.49
15354,2015-09-14,12.26.09
15355,2015-09-14,12.30.18
15356,2015-09-14,12.35.46
15357,2015-09-14,12.44.38
15358,2015-09-14,12.52.08
AA15359,2015-09-14,12.54.05
AA15360,2015-09-14,12.57.49
15361,2015-09-14,13.04.45
15362,2015-09-14,13.10.47
AA15363,2015-09-14,13.26.04
AA15364,2015-09-14,13.38.47
AA15365,2015-09-14,13.41.26
15366,2015-09-14,13.46.39
15367,2015-09-14,13.52.15
AA15368,2015-09-14,13.55.32
15369,2015-09-14,13.56.01
15370,2015-09-14,14.00.39
15371,2015-09-14,14.06.39
15372,2015-09-14,14.11.17
AA15373,2015-09-14,14.34.22
AA15374,2015-09-14,14.35.08
15375,2015-09-14,14.55.59
AA15376,2015-09-14,15.46.08
15377,2015-09-14,16.11.47
_15378,2015-09-14,16.18.38
AA15379,2015-09-14,16.21.14
AA15380,2015-09-14,16.23.56
15381,2015-09-14,16.47.50
15382,2015-09-14,16.49.35
15383,2015-09-14,17.01.02
AA15384,2015-09-14,17.07.28
AA15385,2015-09-14,17.20.02
AA15386,2015-09-14,17.27.00
15387,2015-09-14,17.33.11
15388,2015-09-14,17.34.49
AA15389,2015-09-14,17.39.20
15390,2015-09-14,18.22.42
AA15391,2015-09-14,18.49.48
AA15392,2015-09-14,19.09.25
15393,2015-09-14,19.22.48
15394,2015-09-14,19.47.26
15395,2015-09-14,20.06.20
AA15396,2015-09-14,20.08.26
AA15397,2015-09-14,20.13.24
AA15398,2015-09-14,20.15.14
15399,2015-09-14,20.23.48
AA15400,2015-09-14,20.26.10
15401,2015-09-14,20.30.35
15402,2015-09-14,20.38.28
15403,2015-09-14,20.52.35
15404,2015-09-14,21.40.39
15405,2015-09-14,21.59.08
15406,2015-09-14,22.21.22
15407,2015-09-15,11.23.42
AA15408,2015-09-15,11.37.41
15409,2015-09-15,11.43.36
AA15410,2015-09-15,11.59.29
AA15411,2015-09-15,12.06.51
AA15412,2015-09-15,12.15.42
15413,2015-09-15,12.16.05
15414,2015-09-15,12.24.53
15415,2015-09-15,12.34.54
AA15416,2015-09-15,12.52.14
AA15417,2015-09-15,12.59.14
15418,2015-09-15,13.23.41
AA15419,2015-09-15,13.27.41
15420,2015-09-15,13.28.36
15421,2015-09-15,13.30.46
15422,2015-09-15,13.42.25
15423,2015-09-15,13.43.17
15424,2015-09-15,14.01.41
15425,2015-09-15,14.03.54
15426,2015-09-15,14.57.18
_15427,2015-09-15,14.59.11
AA15428,2015-09-15,15.01.12
15429,2015-09-15,15.01.26
AA15430,2015-09-15,15.08.21
_15431,2015-09-15,15.28.17
_15432,2015-09-15,15.30.53
AA15433,2015-09-15,15.39.55
AA15434,2015-09-15,15.49.18
15435,2015-09-15,16.08.22
AA15436,2015-09-15,16.16.55
AA15437,2015-09-15,16.20.29
15438,2015-09-15,16.27.08
15439,2015-09-15,16.34.42
AA15440,2015-09-15,16.48.57
15441,2015-09-15,16.52.37
AA15442,2015-09-15,16.58.35
AA15443,2015-09-15,17.23.24
15444,2015-09-15,17.26.44
15445,2015-09-15,17.31.25
15446,2015-09-15,17.47.14
15447,2015-09-15,17.47.59
15448,2015-09-15,17.50.26
15449,2015-09-15,18.01.59
15450,2015-09-15,18.34.17
AA15451,2015-09-15,18.47.59
15452,2015-09-15,19.11.22
AA15453,2015-09-15,19.17.35
15454,2015-09-15,19.28.25
AA15455,2015-09-15,19.41.42
15456,2015-09-15,19.58.07
AA15457,2015-09-15,20.07.29
15458,2015-09-15,20.22.26
_15459,2015-09-15,20.27.43
15460,2015-09-15,20.31.00
15461,2015-09-15,20.36.46
15462,2015-09-15,21.03.21
AA15463,2015-09-15,21.28.08
_15464,2015-09-15,21.38.20
_15465,2015-09-15,21.46.15
AA15466,2015-09-15,21.54.58
AA15467,2015-09-15,22.10.10
15468,2015-09-15,22.16.37
15469,2015-09-15,22.25.09
15470,2015-09-15,22.29.24
_15471,2015-09-15,22.32.14
AA15472,2015-09-16,11.47.53
AA15473,2015-09-16,11.50.09
_15474,2015-09-16,12.01.29
15475,2015-09-16,12.16.13
15476,2015-09-16,12.23.12
_15477,2015-09-16,12.24.20
AA15478,2015-09-16,12.24.32
15479,2015-09-16,12.24.54
AA15480,2015-09-16,12.30.03
15481,2015-09-16,12.34.55
AA15482,2015-09-16,12.43.44
15483,2015-09-16,12.46.54
_15484,2015-09-16,12.48.12
15485,2015-09-16,12.48.20
AA15486,2015-09-16,12.59.14
15487,2015-09-16,13.06.03
15488,2015-09-16,13.20.23
15489,2015-09-16,13.30.50
15490,2015-09-16,13.44.15
15491,2015-09-16,13.52.16
15492,2015-09-16,13.56.30
15493,2015-09-16,14.11.50
AA15494,2015-09-16,14.24.53
15495,2015-09-16,14.28.12
15496,2015-09-16,14.29.23
15497,2015-09-16,14.36.07
15498,2015-09-16,14.45.14
AA15499,2015-09-16,15.07.30
15500,2015-09-16,15.13.31
AA15501,2015-09-16,15.26.03
15502,2015-09-16,15.26.55
AA15503,2015-09-16,15.31.55
AA15504,2015-09-16,16.13.59
AA15505,2015-09-16,16.28.28
15506,2015-09-16,16.29.42
15507,2015-09-16,17.04.02
15508,2015-09-16,17.16.43
AA15509,2015-09-16,17.30.44
AA15510,2015-09-16,17.33.24
15511,2015-09-16,17.59.04
15512,2015-09-16,18.13.14
15513,2015-09-16,18.15.14
15514,2015-09-16,18.28.15
_15515,2015-09-16,18.29.49
15516,2015-09-16,18.38.42
AA15517,2015-09-16,18.59.31
AA15518,2015-09-16,19.07.18
AA15519,2015-09-16,19.09.05
_15520,2015-09-16,19.10.06
15521,2015-09-16,19.12.46
15522,2015-09-16,19.25.24
_15523,2015-09-16,19.37.58
15524,2015-09-16,19.38.15
15525,2015-09-16,19.39.00
AA15526,2015-09-16,19.39.55
AA15527,2015-09-16,21.06.29
AA15528,2015-09-16,21.18.31
15529,2015-09-16,21.37.56
15530,2015-09-16,21.38.16
15531,2015-09-16,21.40.59
AA15532,2015-09-16,22.12.36
_15533,2015-09-17,11.30.13
AA15534,2015-09-17,11.53.51
15535,2015-09-17,12.13.58
15536,2015-09-17,12.29.42
15537,2015-09-17,12.30.38
AA15538,2015-09-17,12.43.10
15539,2015-09-17,12.44.48
15540,2015-09-17,12.52.52
15541,2015-09-17,13.02.04
15542,2015-09-17,13.05.27
15543,2015-09-17,13.06.14
15544,2015-09-17,13.15.51
15545,2015-09-17,13.26.41
_15546,2015-09-17,13.27.23
AA15547,2015-09-17,13.30.03
AA15548,2015-09-17,14.23.14
15549,2015-09-17,14.49.07
_15550,2015-09-17,14.53.23
15551,2015-09-17,15.08.19
15552,2015-09-17,15.11.14
_15553,2015-09-17,15.27.27
AA15554,2015-09-17,15.56.00
15555,2015-09-17,15.59.51
15556,2015-09-17,16.00.51
AA15557,2015-09-17,16.06.54
15558,2015-09-17,16.10.26
15559,2015-09-17,16.13.28
15560,2015-09-17,16.15.25
_15561,2015-09-17,16.19.30
15562,2015-09-17,16.22.25
_15563,2015-09-17,16.23.41
15564,2015-09-17,16.36.33
AA15565,2015-09-17,16.40.10
AA15566,2015-09-17,16.41.50
15567,2015-09-17,17.15.11
AA15568,2015-09-17,17.26.06
AA15569,2015-09-17,17.27.07
15570,2015-09-17,17.29.32
15571,2015-09-17,17.34.06
AA15572,2015-09-17,17.36.16
AA15573,2015-09-17,17.45.39
AA15574,2015-09-17,17.47.51
AA15575,2015-09-17,18.04.34
15576,2015-09-17,18.12.48
AA15577,2015-09-17,18.14.07
15578,2015-09-17,18.19.17
_15579,2015-09-17,18.31.22
15580,2015-09-17,18.37.23
15581,2015-09-17,18.50.25
15582,2015-09-17,18.54.05
_15583,2015-09-17,19.20.45
AA15584,2015-09-17,19.28.20
AA15585,2015-09-17,19.30.43
_15586,2015-09-17,20.01.15
15587,2015-09-17,20.03.16
15588,2015-09-17,20.15.20
_15589,2015-09-17,20.55.52
15590,2015-09-17,21.16.53
15591,2015-09-18,11.42.22
AA15592,2015-09-18,11.46.12
15593,2015-09-18,11.48.24
15594,2015-09-18,11.49.31
15595,2015-09-18,11.58.27
_15596,2015-09-18,12.03.53
15597,2015-09-18,12.16.54
AA15598,2015-09-18,12.23.28
AA15599,2015-09-18,12.32.25
AA15600,2015-09-18,12.33.41
AA15601,2015-09-18,12.34.57
AA15602,2015-09-18,12.39.17
15603,2015-09-18,12.46.27
15604,2015-09-18,12.47.42
15605,2015-09-18,13.07.45
15606,2015-09-18,13.11.58
AA15607,2015-09-18,13.12.30
15608,2015-09-18,13.12.54
15609,2015-09-18,13.16.13
15610,2015-09-18,13.18.37
15611,2015-09-18,13.37.54
15612,2015-09-18,13.44.50
15613,2015-09-18,13.45.37
_15614,2015-09-18,13.45.49
AA15615,2015-09-18,13.50.36
AA15616,2015-09-18,14.29.58
15617,2015-09-18,15.59.35
15618,2015-09-18,16.04.34
AA15619,2015-09-18,16.31.49
15620,2015-09-18,16.45.06
AA15621,2015-09-18,17.07.36
15622,2015-09-18,17.16.37
AA15623,2015-09-18,17.23.12
15624,2015-09-18,17.25.09
15625,2015-09-18,17.29.44
AA15626,2015-09-18,17.32.09
AA15627,2015-09-18,17.46.38
15628,2015-09-18,17.48.07
15629,2015-09-18,17.54.57
AA15630,2015-09-18,18.03.24
